hotspot_id,CHI,CHI_category,hotspot_rank,dominant_junction,dominant_police_station,explainability
HS_8961892f42bffff,25.897834603906954,Low,2203,No Junction,K.R. Pura,"CHI = 26 | 10.9% Junction, 31.8% Vehicle, 36.4% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_89601690153ffff,25.897834603906954,Low,2204,No Junction,Devanahalli Airport,"CHI = 26 | 10.9% Junction, 40.9% Vehicle, 27.3% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_8960145a8dbffff,25.897834603906954,Low,2205,No Junction,Jnanabharathi,"CHI = 26 | 10.9% Junction, 40.9% Vehicle, 27.3% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_8961892e263ffff,25.897834603906954,Low,2206,No Junction,K.R. Pura,"CHI = 26 | 10.9% Junction, 27.3% Vehicle, 40.9% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_896016900d3ffff,25.897834603906954,Low,2207,No Junction,Devanahalli Airport,"CHI = 26 | 10.9% Junction, 40.9% Vehicle, 27.3% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_89618926277ffff,25.897834603906954,Low,2208,No Junction,Electronic City,"CHI = 26 | 10.9% Junction, 40.9% Vehicle, 27.3% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_89601458643ffff,25.897834603906954,Low,2209,No Junction,Rajajinagar,"CHI = 26 | 10.9% Junction, 31.8% Vehicle, 36.4% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_896016961a3ffff,25.897834603906954,Low,2210,No Junction,Yelahanka,"CHI = 26 | 10.9% Junction, 40.9% Vehicle, 27.3% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_8960145b343ffff,25.897834603906954,Low,2211,No Junction,Yeshwanthpura,"CHI = 26 | 10.9% Junction, 31.8% Vehicle, 36.4% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_8961892ea6bffff,25.897834603906954,Low,2212,No Junction,Banaswadi,"CHI = 26 | 10.9% Junction, 27.3% Vehicle, 40.9% Violation, 14.2% Density, 1.3% Recurrence, 5.5% Temporal"
HS_8960145a633ffff,25.89604500001882,Low,2213,No Junction,Basavanagudi,"CHI = 26 | 10.9% Junction, 27.3% Vehicle, 35.5% Violation, 19.0% Density, 1.9% Recurrence, 5.5% Temporal"
HS_89601696d37ffff,25.878068282273688,Low,2214,No Junction,Chikkabanavara,"CHI = 26 | 10.9% Junction, 27.3% Vehicle, 27.3% Violation, 27.7% Density, 1.3% Recurrence, 5.5% Temporal"
HS_89618924ebbffff,25.856397756093468,Low,2215,No Junction,J.P. Nagar,"CHI = 26 | 10.9% Junction, 37.6% Vehicle, 27.3% Violation, 16.8% Density, 1.9% Recurrence, 5.5% Temporal"
HS_89618925303ffff,25.856397756093468,Low,2216,No Junction,Jeevanbheemanagar,"CHI = 26 | 10.9% Junction, 37.6% Vehicle, 27.3% Violation, 16.8% Density, 1.9% Recurrence, 5.5% Temporal"
HS_8961892e663ffff,25.85338605077968,Low,2217,No Junction,K.R. Pura,"CHI = 26 | 10.9% Junction, 34.1% Vehicle, 27.3% Violation, 10.6% Density, 0.7% Recurrence, 16.4% Temporal"
HS_8961892ee43ffff,25.82726626862143,Low,2218,No Junction,Banaswadi,"CHI = 26 | 10.9% Junction, 27.3% Vehicle, 27.3% Violation, 27.0% Density, 1.9% Recurrence, 5.5% Temporal"
HS_896016965cbffff,25.729666846738724,Low,2219,No Junction,Yelahanka,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_89618924d63ffff,25.729666846738724,Low,2220,No Junction,Thalagattapura,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8961892e3bbffff,25.729666846738724,Low,2221,No Junction,Banaswadi,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8960145a56bffff,25.729666846738724,Low,2222,No Junction,Banashankari,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8960169648fffff,25.729666846738724,Low,2223,No Junction,Yelahanka,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_89601459e27ffff,25.729666846738724,Low,2224,No Junction,Chikkabanavara,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_896016900a3ffff,25.729666846738724,Low,2225,No Junction,Devanahalli Airport,"CHI = 26 | 11.0% Junction, 41.2% Vehicle, 27.4% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8961892ddc7ffff,25.729666846738724,Low,2226,No Junction,Hennuru,"CHI = 26 | 11.0% Junction, 41.2% Vehicle, 27.4% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8960144a64bffff,25.729666846738724,Low,2227,No Junction,No Police Station,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_89618921907ffff,25.729666846738724,Low,2228,No Junction,Mahadevapura,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8961892eac7ffff,25.729666846738724,Low,2229,No Junction,Banaswadi,"CHI = 26 | 11.0% Junction, 27.4% Vehicle, 41.2% Violation, 14.3% Density, 0.7% Recurrence, 5.5% Temporal"
HS_896189249cbffff,25.68958228669932,Low,2230,No Junction,Thalagattapura,"CHI = 26 | 11.0% Junction, 37.8% Vehicle, 27.5% Violation, 16.9% Density, 1.3% Recurrence, 5.5% Temporal"
HS_8960145b64fffff,25.68958228669932,Low,2231,No Junction,R.T. Nagar,"CHI = 26 | 11.0% Junction, 27.5% Vehicle, 37.8% Violation, 16.9% Density, 1.3% Recurrence, 5.5% Temporal"
HS_896016911bbffff,25.662424680974794,Low,2232,No Junction,Devanahalli Airport,"CHI = 26 | 11.0% Junction, 27.5% Vehicle, 31.5% Violation, 22.6% Density, 1.9% Recurrence, 5.5% Temporal"
HS_89618925abbffff,25.660796434814287,Low,2233,No Junction,Ashok Nagar,"CHI = 26 | 11.0% Junction, 31.0% Vehicle, 27.5% Violation, 16.9% Density, 2.6% Recurrence, 11.0% Temporal"
HS_8960145a38fffff,25.561902483889547,Low,2234,No Junction,Byatarayanapura,"CHI = 26 | 11.1% Junction, 35.9% Vehicle, 27.6% Violation, 19.2% Density, 0.7% Recurrence, 5.5% Temporal"
HS_89618925c93ffff,25.522766817305165,Low,2235,No Junction,HSR Layout,"CHI = 26 | 11.1% Junction, 38.0% Vehicle, 27.7% Violation, 17.0% Density, 0.7% Recurrence, 5.5% Temporal"
HS_8961892e29bffff,25.331811865137176,Low,2236,No Junction,K.R. Pura,"CHI = 25 | 11.2% Junction, 31.4% Vehicle, 27.9% Violation, 17.2% Density, 1.3% Recurrence, 11.2% Temporal"
HS_89601459adbffff,25.25611125394707,Low,2237,No Junction,Chikkabanavara,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_8961892cd1bffff,25.25611125394707,Low,2238,No Junction,R.T. Nagar,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_8961892e52bffff,25.25611125394707,Low,2239,No Junction,Banaswadi,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_89618920b33ffff,25.25611125394707,Low,2240,No Junction,HAL Old Airport,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_896016966a3ffff,25.25611125394707,Low,2241,No Junction,Yelahanka,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_89618925cd7ffff,25.25611125394707,Low,2242,No Junction,Madiwala,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_896189240a7ffff,25.25611125394707,Low,2243,No Junction,Hulimavu,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_89618924bc3ffff,25.25611125394707,Low,2244,No Junction,K.S. Layout,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_8960145b037ffff,25.25611125394707,Low,2245,No Junction,Sheshadripuram,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_8961892e613ffff,25.25611125394707,Low,2246,No Junction,K.R. Pura,"CHI = 25 | 11.2% Junction, 28.0% Vehicle, 28.0% Violation, 4.3% Density, 0.7% Recurrence, 28.0% Temporal"
HS_896189253a3ffff,25.117171248804283,Low,2247,No Junction,Ashok Nagar,"CHI = 25 | 11.2% Junction, 35.1% Vehicle, 28.1% Violation, 17.3% Density, 2.6% Recurrence, 5.6% Temporal"
HS_896189242d3ffff,25.05917048016759,Low,2248,No Junction,HSR Layout,"CHI = 25 | 11.3% Junction, 28.2% Vehicle, 28.2% Violation, 26.1% Density, 0.7% Recurrence, 5.6% Temporal"
HS_8961892ee4fffff,24.970335716671435,Low,2249,No Junction,Banaswadi,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 30.6% Violation, 21.5% Density, 2.6% Recurrence, 5.7% Temporal"
HS_8961892ea0fffff,24.949051165510117,Low,2250,No Junction,Banaswadi,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601690017ffff,24.949051165510117,Low,2251,No Junction,Devanahalli Airport,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145b2bbffff,24.949051165510117,Low,2252,No Junction,Sadashivanagar,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89618927243ffff,24.949051165510117,Low,2253,No Junction,Bellandur,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892e84bffff,24.949051165510117,Low,2254,No Junction,Banaswadi,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145ae77ffff,24.949051165510117,Low,2255,No Junction,Jnanabharathi,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892ec73ffff,24.949051165510117,Low,2256,No Junction,Jeevanbheemanagar,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892e52fffff,24.949051165510117,Low,2257,No Junction,Banaswadi,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145945bffff,24.949051165510117,Low,2258,No Junction,Kodigehalli,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601453343ffff,24.949051165510117,Low,2259,No Junction,Thalagattapura,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892f50bffff,24.949051165510117,Low,2260,No Junction,K.R. Pura,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892d887ffff,24.949051165510117,Low,2261,No Junction,Hennuru,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_896189248c3ffff,24.949051165510117,Low,2262,No Junction,J.P. Nagar,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601458e53ffff,24.949051165510117,Low,2263,No Junction,Kamakshipalya,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89618924837ffff,24.949051165510117,Low,2264,No Junction,Thalagattapura,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601696637ffff,24.949051165510117,Low,2265,No Junction,Yelahanka,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145a1afffff,24.949051165510117,Low,2266,No Junction,Kengeri,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89618920b77ffff,24.949051165510117,Low,2267,No Junction,HAL Old Airport,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145a207ffff,24.949051165510117,Low,2268,No Junction,Magadi Road,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892e13bffff,24.949051165510117,Low,2269,No Junction,Banaswadi,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892dd1bffff,24.949051165510117,Low,2270,No Junction,Hennuru,"CHI = 25 | 11.3% Junction, 42.5% Vehicle, 28.3% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145b347ffff,24.949051165510117,Low,2271,No Junction,Malleshwaram,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892ccbbffff,24.949051165510117,Low,2272,No Junction,K.G. Halli,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_896016966bbffff,24.949051165510117,Low,2273,No Junction,Yelahanka,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892ead7ffff,24.949051165510117,Low,2274,No Junction,Banaswadi,"CHI = 25 | 11.3% Junction, 35.4% Vehicle, 35.4% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601696513ffff,24.949051165510117,Low,2275,No Junction,Kodigehalli,"CHI = 25 | 11.3% Junction, 28.3% Vehicle, 42.5% Violation, 10.9% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145a0a3ffff,24.86569034068272,Low,2276,No Junction,Banashankari,"CHI = 25 | 11.4% Junction, 37.9% Vehicle, 28.4% Violation, 14.8% Density, 1.9% Recurrence, 5.7% Temporal"
HS_8961892ea13ffff,24.86569034068272,Low,2277,No Junction,Banaswadi,"CHI = 25 | 11.4% Junction, 28.4% Vehicle, 37.9% Violation, 14.8% Density, 1.9% Recurrence, 5.7% Temporal"
HS_8961892425bffff,24.86569034068272,Low,2278,No Junction,HSR Layout,"CHI = 25 | 11.4% Junction, 33.1% Vehicle, 33.1% Violation, 14.8% Density, 1.9% Recurrence, 5.7% Temporal"
HS_8960145a6afffff,24.86569034068272,Low,2279,No Junction,Basavanagudi,"CHI = 25 | 11.4% Junction, 33.1% Vehicle, 33.1% Violation, 14.8% Density, 1.9% Recurrence, 5.7% Temporal"
HS_8961892e82fffff,24.851008009876463,Low,2280,No Junction,Pulikeshinagar(F.Town),"CHI = 25 | 11.4% Junction, 34.1% Vehicle, 28.4% Violation, 19.8% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89601458457ffff,24.795156232793968,Low,2281,No Junction,Kamakshipalya,"CHI = 25 | 11.4% Junction, 32.0% Vehicle, 32.0% Violation, 17.5% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601459e63ffff,24.795156232793968,Low,2282,No Junction,Chikkabanavara,"CHI = 25 | 11.4% Junction, 32.0% Vehicle, 32.0% Violation, 17.5% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89601459cd3ffff,24.787044339760055,Low,2283,No Junction,Peenya,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892cbd3ffff,24.787044339760055,Low,2284,No Junction,Hebbala,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892416bffff,24.787044339760055,Low,2285,No Junction,Mico Layout,"CHI = 25 | 11.4% Junction, 42.7% Vehicle, 28.5% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8960145ad17ffff,24.787044339760055,Low,2286,No Junction,Kengeri,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8960145a023ffff,24.787044339760055,Low,2287,No Junction,Byatarayanapura,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892e14bffff,24.787044339760055,Low,2288,No Junction,Mahadevapura,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89601459d83ffff,24.787044339760055,Low,2289,No Junction,Kamakshipalya,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89618926b83ffff,24.787044339760055,Low,2290,No Junction,Hulimavu,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89601458513ffff,24.787044339760055,Low,2291,No Junction,Jnanabharathi,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89618924a93ffff,24.787044339760055,Low,2292,No Junction,J.P. Nagar,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892eb13ffff,24.787044339760055,Low,2293,No Junction,Pulikeshinagar(F.Town),"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8960145aa47ffff,24.787044339760055,Low,2294,No Junction,Jnanabharathi,"CHI = 25 | 11.4% Junction, 35.6% Vehicle, 35.6% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892c893ffff,24.787044339760055,Low,2295,No Junction,K.G. Halli,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89618925d73ffff,24.787044339760055,Low,2296,No Junction,Jayanagara,"CHI = 25 | 11.4% Junction, 42.7% Vehicle, 28.5% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892528bffff,24.787044339760055,Low,2297,No Junction,HAL Old Airport,"CHI = 25 | 11.4% Junction, 42.7% Vehicle, 28.5% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892e647ffff,24.787044339760055,Low,2298,No Junction,K.R. Pura,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8960145a477ffff,24.787044339760055,Low,2299,No Junction,Banashankari,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8960145a86bffff,24.787044339760055,Low,2300,No Junction,Jnanabharathi,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892d88fffff,24.787044339760055,Low,2301,No Junction,Hennuru,"CHI = 25 | 11.4% Junction, 42.7% Vehicle, 28.5% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89618920a4fffff,24.787044339760055,Low,2302,No Junction,Whitefield,"CHI = 25 | 11.4% Junction, 42.7% Vehicle, 28.5% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892dba3ffff,24.787044339760055,Low,2303,No Junction,Yelahanka,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_89618925d6bffff,24.787044339760055,Low,2304,No Junction,Jayanagara,"CHI = 25 | 11.4% Junction, 28.5% Vehicle, 42.7% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892e4d3ffff,24.787044339760055,Low,2305,No Junction,Whitefield,"CHI = 25 | 11.4% Junction, 42.7% Vehicle, 28.5% Violation, 11.0% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8960144b5afffff,24.705266532033153,Low,2306,No Junction,No Police Station,"CHI = 25 | 11.4% Junction, 28.6% Vehicle, 38.1% Violation, 14.8% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8961892ee6fffff,24.705266532033153,Low,2307,No Junction,Banaswadi,"CHI = 25 | 11.4% Junction, 33.4% Vehicle, 33.4% Violation, 14.8% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89618925693ffff,24.705266532033153,Low,2308,No Junction,HAL Old Airport,"CHI = 25 | 11.4% Junction, 38.1% Vehicle, 28.6% Violation, 14.8% Density, 1.3% Recurrence, 5.7% Temporal"
HS_8960145b5abffff,24.650203207483337,Low,2309,No Junction,Chamarajpet,"CHI = 25 | 11.5% Junction, 31.0% Vehicle, 28.7% Violation, 21.8% Density, 1.3% Recurrence, 5.7% Temporal"
HS_89618924263ffff,24.634148724788812,Low,2310,No Junction,Madiwala,"CHI = 25 | 11.5% Junction, 35.8% Vehicle, 28.7% Violation, 17.6% Density, 0.7% Recurrence, 5.7% Temporal"
HS_8961892ebd7ffff,24.613449095390116,Low,2311,No Junction,Pulikeshinagar(F.Town),"CHI = 25 | 11.5% Junction, 28.7% Vehicle, 31.6% Violation, 20.0% Density, 2.6% Recurrence, 5.7% Temporal"
HS_8961892edc7ffff,24.59128074394798,Low,2312,No Junction,Halasur,"CHI = 25 | 11.5% Junction, 28.7% Vehicle, 35.9% Violation, 11.1% Density, 1.3% Recurrence, 11.5% Temporal"
HS_8960145a1a3ffff,24.54484272338359,Low,2313,No Junction,Kengeri,"CHI = 25 | 11.5% Junction, 38.4% Vehicle, 28.8% Violation, 14.9% Density, 0.7% Recurrence, 5.8% Temporal"
HS_8961892ddd7ffff,24.54484272338359,Low,2314,No Junction,Hennuru,"CHI = 25 | 11.5% Junction, 38.4% Vehicle, 28.8% Violation, 14.9% Density, 0.7% Recurrence, 5.8% Temporal"
HS_8961892418bffff,24.228239303283637,Low,2315,No Junction,Hulimavu,"CHI = 24 | 11.7% Junction, 29.1% Vehicle, 29.1% Violation, 15.1% Density, 1.3% Recurrence, 13.6% Temporal"
HS_8961892604bffff,24.211129272120942,Low,2316,No Junction,Electronic City,"CHI = 24 | 11.7% Junction, 29.2% Vehicle, 32.8% Violation, 17.9% Density, 2.6% Recurrence, 5.8% Temporal"
HS_896189241afffff,23.897724891211723,Low,2317,No Junction,Hulimavu,"CHI = 24 | 11.8% Junction, 29.6% Vehicle, 29.6% Violation, 22.5% Density, 0.7% Recurrence, 5.9% Temporal"
HS_8961892cc53ffff,23.51269846015935,Low,2318,No Junction,K.G. Halli,"CHI = 24 | 12.0% Junction, 35.0% Vehicle, 30.0% Violation, 15.6% Density, 1.3% Recurrence, 6.0% Temporal"
HS_8961892ea63ffff,23.51269846015935,Low,2319,No Junction,Banaswadi,"CHI = 24 | 12.0% Junction, 35.0% Vehicle, 30.0% Violation, 15.6% Density, 1.3% Recurrence, 6.0% Temporal"
HS_8960145a1b7ffff,23.51269846015935,Low,2320,No Junction,Kengeri,"CHI = 24 | 12.0% Junction, 35.0% Vehicle, 30.0% Violation, 15.6% Density, 1.3% Recurrence, 6.0% Temporal"
HS_896014592a3ffff,23.51269846015935,Low,2321,No Junction,Jalahalli,"CHI = 24 | 12.0% Junction, 35.0% Vehicle, 30.0% Violation, 15.6% Density, 1.3% Recurrence, 6.0% Temporal"
HS_8960145a453ffff,23.429219061850297,Low,2322,No Junction,Banashankari,"CHI = 23 | 12.1% Junction, 30.1% Vehicle, 30.1% Violation, 21.0% Density, 0.7% Recurrence, 6.0% Temporal"
HS_89601451233ffff,23.429219061850297,Low,2323,No Junction,Kengeri,"CHI = 23 | 12.1% Junction, 30.1% Vehicle, 30.1% Violation, 21.0% Density, 0.7% Recurrence, 6.0% Temporal"
HS_89601459383ffff,23.16019905769942,Low,2324,No Junction,Jalahalli,"CHI = 23 | 12.2% Junction, 38.1% Vehicle, 30.5% Violation, 11.8% Density, 1.3% Recurrence, 6.1% Temporal"
HS_8960145951bffff,23.16019905769942,Low,2325,No Junction,Yeshwanthpura,"CHI = 23 | 12.2% Junction, 38.1% Vehicle, 30.5% Violation, 11.8% Density, 1.3% Recurrence, 6.1% Temporal"
