spatiotemporal_hotspot_id,temporal_block,violation_count,dominant_junction,dominant_vehicle_type,dominant_violation_type,dominant_police_station
89618924063ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,TWO_WHEELER,NO PARKING,Madiwala
89618920e93ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Whitefield
89618925b27ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP106 - VV Puram College,CAR_JEEP,NO PARKING,V.V.Puram (C.Pet)
8961892f61bffff_Night_21-07,Night (21-07),2,No Junction,HEAVY_COMMERCIAL,PARKING IN A MAIN ROAD,K.R. Pura
89618920e93ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,TWO_WHEELER,DEFECTIVE NUMBER PLATE,Whitefield
8961892e84bffff_Night_21-07,Night (21-07),2,No Junction,TWO_WHEELER,WRONG PARKING,Banaswadi
8961892e6cbffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,TWO_WHEELER,PARKING IN A MAIN ROAD,K.R. Pura
8961892e80fffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,AUTO_RICKSHAW,WRONG PARKING,Pulikeshinagar(F.Town)
8960145b06fffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,WRONG PARKING,Malleshwaram
8960145b083ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP054 - Shivananda Circle,CAR_JEEP,NO PARKING,High ground
8960145b0d7ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP054 - Shivananda Circle,CAR_JEEP,NO PARKING,High ground
8960145b0d7ffff_Night_21-07,Night (21-07),2,BTP054 - Shivananda Circle,CAR_JEEP,NO PARKING,High ground
89618925bb7ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP185 - RV Teachers College,TWO_WHEELER,WRONG PARKING,Basavanagudi
8961892e877ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,TWO_WHEELER,NO PARKING,Pulikeshinagar(F.Town)
89601459043ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,NO PARKING,Jalahalli
8960145ae23ffff_Night_21-07,Night (21-07),2,No Junction,BUS,WRONG PARKING,Jnanabharathi
89618925b2bffff_Office_Hours_10-16,Office Hours (10-16),2,BTP104 - Medical College Circle,BUS,WRONG PARKING,City Market
8960145b157ffff_Evening_Rush_16-21,Evening Rush (16-21),2,BTP006 - Navarang Bar Junction,HEAVY_COMMERCIAL,DEFECTIVE NUMBER PLATE,Rajajinagar
89618920c17ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,BUS,NO PARKING,Whitefield
8961892f683ffff_Office_Hours_10-16,Office Hours (10-16),2,No Junction,CAR_JEEP,NO PARKING,K.R. Pura
89618920c5bffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Whitefield
8960145ae6bffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,WRONG PARKING,Jnanabharathi
8960145b147ffff_Office_Hours_10-16,Office Hours (10-16),2,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",CAR_JEEP,WRONG PARKING,Rajajinagar
89618920e97ffff_Night_21-07,Night (21-07),2,No Junction,TWO_WHEELER,NO PARKING,Whitefield
8960145ae77ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,NO PARKING,Jnanabharathi
89618920e1bffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,CAR_JEEP,NO PARKING,Whitefield
896014512a3ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,CAR_JEEP,NO PARKING,Kengeri
89618925b53ffff_Evening_Rush_16-21,Evening Rush (16-21),2,"BTP101 - Blood Bank Circle, KH Road",HEAVY_COMMERCIAL,NO PARKING,Halasuru Gate
8960145b013ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,CAR_JEEP,NO PARKING,Sheshadripuram
89601458c4fffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,AUTO_RICKSHAW,NO PARKING,Kamakshipalya
8960145ad17ffff_Night_21-07,Night (21-07),2,No Junction,TWO_WHEELER,WRONG PARKING,Kengeri
89601458c43ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,TWO_WHEELER,NO PARKING,Kamakshipalya
8960145b42fffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP058 - Subbanna Junction,TWO_WHEELER,NO PARKING,Upparpet
8961892594fffff_Evening_Rush_16-21,Evening Rush (16-21),2,BTP185 - RV Teachers College,TWO_WHEELER,NO PARKING,Wilson Garden
8960145b443ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP166 - Coffee Board Junction,CAR_JEEP,NO PARKING,Cubbon Park
89601458657ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,WRONG PARKING,Rajajinagar
8961892e52fffff_Night_21-07,Night (21-07),2,No Junction,LIGHT_COMMERCIAL,NO PARKING,Banaswadi
89601458663ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,HEAVY_COMMERCIAL,NO PARKING,Rajajinagar
89601458663ffff_Night_21-07,Night (21-07),2,No Junction,AUTO_RICKSHAW,NO PARKING,Rajajinagar
89601458667ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,LIGHT_COMMERCIAL,NO PARKING,Rajajinagar
8960145a86fffff_Night_21-07,Night (21-07),2,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Jnanabharathi
896189259a3ffff_Evening_Rush_16-21,Evening Rush (16-21),2,"BTP189 - New Diagonal Road, Jayanagar",CAR_JEEP,NO PARKING,Jayanagara
8961892eecbffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,TWO_WHEELER,NO PARKING,Banaswadi
8960145a883ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,WRONG PARKING,Jnanabharathi
8960145b413ffff_Evening_Rush_16-21,Evening Rush (16-21),2,BTP041 - Gopal Gowda Circle,CAR_JEEP,NO PARKING,Cubbon Park
8960145b40fffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP052 - CID Carlton House Junction,TWO_WHEELER,NO PARKING,Cubbon Park
8960145b313ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,Malleshwaram
8960145b403ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP047 - Vidhan Soudha Metro Station,CAR_JEEP,WRONG PARKING,Cubbon Park
8960145867bffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,BUS,NO PARKING,Rajajinagar
89618921917ffff_Night_21-07,Night (21-07),2,No Junction,HEAVY_COMMERCIAL,NO PARKING,Whitefield
8960145a86bffff_Night_21-07,Night (21-07),2,No Junction,TWO_WHEELER,WRONG PARKING,Jnanabharathi
8961892594bffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,Wilson Garden
8961892e4d3ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,NO PARKING,Whitefield
89618921983ffff_Office_Hours_10-16,Office Hours (10-16),2,No Junction,CAR_JEEP,NO PARKING,Whitefield
89618924247ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,HSR Layout
89618935b4bffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,WRONG PARKING,Electronic City
8961892590bffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP187 - South End Circle,TWO_WHEELER,WRONG PARKING,Jayanagara
8961892590bffff_Office_Hours_10-16,Office Hours (10-16),2,BTP187 - South End Circle,TWO_WHEELER,WRONG PARKING,Jayanagara
89618925913ffff_Evening_Rush_16-21,Evening Rush (16-21),2,BTP218 - Syndicate Bank Junction,CAR_JEEP,NO PARKING,Jayanagara
8961892e4b7ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,HAL Old Airport
8960145a6bbffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,TWO_WHEELER,WRONG PARKING,Basavanagudi
8961892191bffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,TWO_WHEELER,PARKING ON FOOTPATH,Mahadevapura
8961892591bffff_Office_Hours_10-16,Office Hours (10-16),2,BTP218 - Syndicate Bank Junction,TWO_WHEELER,WRONG PARKING,Wilson Garden
8960145a84fffff_Night_21-07,Night (21-07),2,No Junction,AUTO_RICKSHAW,WRONG PARKING,Jnanabharathi
89618925cc3ffff_Night_21-07,Night (21-07),2,No Junction,TWO_WHEELER,NO PARKING,Adugodi
89618920abbffff_Night_21-07,Night (21-07),2,No Junction,HEAVY_COMMERCIAL,NO PARKING,Whitefield
89618920ac3ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,CAR_JEEP,NO PARKING,Whitefield
8961892e96bffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,TWO_WHEELER,WRONG PARKING,Pulikeshinagar(F.Town)
896189218cfffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,AUTO_RICKSHAW,NO PARKING,Mahadevapura
8960145866fffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Rajajinagar
896189259a3ffff_Morning_Rush_07-10,Morning Rush (07-10),2,"BTP189 - New Diagonal Road, Jayanagar",CAR_JEEP,NO PARKING,Jayanagara
8960145acabffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,TWO_WHEELER,DOUBLE PARKING,Kengeri
8961892ce8fffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,NO PARKING,Hennuru
89618925a03ffff_Night_21-07,Night (21-07),2,No Junction,OTHER,NO PARKING,Ashok Nagar
8960145b367ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,Rajajinagar
8960145b363ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,Yeshwanthpura
8960145b347ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,NO PARKING,Malleshwaram
89618925a2bffff_Evening_Rush_16-21,Evening Rush (16-21),2,"BTP099 - Cash Pharmacy, Residency Road",BUS,WRONG PARKING,Ashok Nagar
8960145acabffff_Night_21-07,Night (21-07),2,No Junction,BUS,PARKING IN A MAIN ROAD,Kengeri
8961892f473ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,CAR_JEEP,NO PARKING,K.R. Pura
89618921d27ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,Whitefield
89618925a2bffff_Morning_Rush_07-10,Morning Rush (07-10),2,"BTP099 - Cash Pharmacy, Residency Road",CAR_JEEP,NO PARKING,Ashok Nagar
89618925c63ffff_Evening_Rush_16-21,Evening Rush (16-21),2,BTP135 - UCO Bank Junction,CAR_JEEP,NO PARKING,Adugodi
8960145b33bffff_Evening_Rush_16-21,Evening Rush (16-21),2,BTP023 - Mahalaxmi Layout Entrance,AUTO_RICKSHAW,WRONG PARKING,Malleshwaram
8960145b32bffff_Office_Hours_10-16,Office Hours (10-16),2,BTP023 - Mahalaxmi Layout Entrance,TWO_WHEELER,WRONG PARKING,Malleshwaram
89618921d3bffff_Night_21-07,Night (21-07),2,No Junction,TWO_WHEELER,NO PARKING,Whitefield
89618920b77ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,NO PARKING,HAL Old Airport
896189218b3ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,NO PARKING,Whitefield
89618925b7bffff_Office_Hours_10-16,Office Hours (10-16),2,"BTP080 - NR Road, SP Road Junction",TWO_WHEELER,WRONG PARKING,Halasuru Gate
89618920b3bffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,HAL Old Airport
89618920b27ffff_Evening_Rush_16-21,Evening Rush (16-21),2,No Junction,LIGHT_COMMERCIAL,NO PARKING,HAL Old Airport
89618920b27ffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,CAR_JEEP,WRONG PARKING,HAL Old Airport
8961892e54bffff_Night_21-07,Night (21-07),2,No Junction,LIGHT_COMMERCIAL,PARKING NEAR ROAD CROSSING,Mahadevapura
896189259c7ffff_Office_Hours_10-16,Office Hours (10-16),2,BTP218 - Syndicate Bank Junction,TWO_WHEELER,NO PARKING,Jayanagara
89618920b47ffff_Night_21-07,Night (21-07),2,No Junction,CAR_JEEP,WRONG PARKING,HAL Old Airport
89618925c83ffff_Morning_Rush_07-10,Morning Rush (07-10),2,BTP137 - Madiwala Traffic PS Junction,AUTO_RICKSHAW,NO PARKING,HSR Layout
8960145aa47ffff_Night_21-07,Night (21-07),2,No Junction,AUTO_RICKSHAW,DOUBLE PARKING,Jnanabharathi
8960145b37bffff_Morning_Rush_07-10,Morning Rush (07-10),2,No Junction,AUTO_RICKSHAW,NO PARKING,Yeshwanthpura
8961892f693ffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,K.R. Pura
8961892d80fffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,NO PARKING,Hennuru
89601451097ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,NO PARKING,Thalagattapura
8961892e033ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,PARKING ON FOOTPATH,Mahadevapura
896014511cbffff_Night_21-07,Night (21-07),1,No Junction,AUTO_RICKSHAW,WRONG PARKING,Thalagattapura
89601453357ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,No Police Station
896014580cfffff_Night_21-07,Night (21-07),1,No Junction,OTHER,WRONG PARKING,Kamakshipalya
89618934acfffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,PARKING ON FOOTPATH,Electronic City
8960145808fffff_Night_21-07,Night (21-07),1,No Junction,BUS,WRONG PARKING,Kamakshipalya
8961892cec7ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,TWO_WHEELER,NO PARKING,Hennuru
8961892e03bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,WRONG PARKING,Mahadevapura
8960145364bffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,Thalagattapura
8961892f66fffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,PARKING NEAR ROAD CROSSING,K.R. Pura
896014580b7ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,WRONG PARKING,Jnanabharathi
8961892ed23ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,TWO_WHEELER,WRONG PARKING,Halasur
8960144b5b3ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,No Police Station
896014580c7ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,HEAVY_COMMERCIAL,PARKING IN A MAIN ROAD,Kamakshipalya
89618934a7bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Electronic City
8961892e057ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,AUTO_RICKSHAW,NO PARKING,Mahadevapura
89618934ad3ffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,PARKING ON FOOTPATH,No Police Station
896014514c3ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,WRONG PARKING,Thalagattapura
8960145956fffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,NO PARKING,Yeshwanthpura
8961892f463ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,PARKING NEAR ROAD CROSSING,K.R. Pura
8961892eec3ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,NO PARKING,Banaswadi
8960145140bffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,Thalagattapura
8961892eecfffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,AUTO_RICKSHAW,NO PARKING,Banaswadi
8961892eed3ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Banaswadi
8961892eddbffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Jeevanbheemanagar
8961892f43bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,PARKING NEAR ROAD CROSSING,K.R. Pura
8960145164bffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,K.S. Layout
8960145968bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,NO PARKING,Kodigehalli
89601451663ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,K.S. Layout
8961892edc7ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,TWO_WHEELER,WRONG PARKING,Halasur
8960145140bffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,LIGHT_COMMERCIAL,WRONG PARKING,Thalagattapura
8961892edc7ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,NO PARKING,Halasur
896014512a7ffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,NO PARKING,Kengeri
8960145166bffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,PARKING IN A MAIN ROAD,K.S. Layout
8960145164bffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,PARKING ON FOOTPATH,K.S. Layout
89601459597ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,WRONG PARKING,Rajajinagar
89601451613ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,CAR_JEEP,WRONG PARKING,Thalagattapura
8961892ee5bffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Banaswadi
896014514d7ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,LIGHT_COMMERCIAL,WRONG PARKING,Thalagattapura
8961892e063ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,WRONG PARKING,Mahadevapura
8961892eec3ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,DEFECTIVE NUMBER PLATE,Banaswadi
8960145141bffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,Thalagattapura
8961892dbb3ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,Yelahanka
89601451483ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,HEAVY_COMMERCIAL,NO PARKING,Thalagattapura
8961892dd13ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,PARKING IN A MAIN ROAD,Hennuru
8961892ee93ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,LIGHT_COMMERCIAL,NO PARKING,Banaswadi
8961892ee93ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,NO PARKING,Banaswadi
8961892eeb3ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,NO PARKING,Banaswadi
89601451497ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,NO PARKING,Thalagattapura
8961892dd43ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,AUTO_RICKSHAW,WRONG PARKING,Hennuru
8960145149bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,AUTO_RICKSHAW,WRONG PARKING,Thalagattapura
8960145957bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,HEAVY_COMMERCIAL,DEFECTIVE NUMBER PLATE,Yeshwanthpura
8961892edafffff_Night_21-07,Night (21-07),1,BTP143 - ASC Junction,TWO_WHEELER,WRONG PARKING,Halasur
8961892edabffff_Night_21-07,Night (21-07),1,BTP144 - Commando Hospital Junction,LIGHT_COMMERCIAL,PARKING ON FOOTPATH,Halasur
8961892daa3ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Yelahanka
8961892f647ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,PARKING NEAR ROAD CROSSING,K.R. Pura
89601459667ffff_Night_21-07,Night (21-07),1,No Junction,AUTO_RICKSHAW,NO PARKING,Yelahanka
8961892f60bffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,PARKING IN A MAIN ROAD,K.R. Pura
8961892f57bffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,K.R. Pura
89601459573ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,CAR_JEEP,NO PARKING,Yeshwanthpura
89601451287ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,NO PARKING,Kengeri
8961892f537ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,OTHER,NO PARKING,K.R. Pura
89601451e2fffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Kengeri
89601451e2bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Kengeri
89601451e2bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,WRONG PARKING,Kengeri
8961892ed6bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,HEAVY_COMMERCIAL,NO PARKING,Halasur
89601459577ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Yeshwanthpura
8961892ddbbffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,NO PARKING,Hennuru
8961892f533ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,WRONG PARKING,K.R. Pura
8961892f51bffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,K.R. Pura
89601451697ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,NO PARKING,Thalagattapura
8961892ed6fffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,NO PARKING,Halasur
89601451d6bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Kengeri
89601451aa7ffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Kengeri
8960145962bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,NO PARKING,Jalahalli
89601451847ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,WRONG PARKING,Kengeri
8961892f503ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,NO PARKING,K.R. Pura
89601459577ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,HEAVY_COMMERCIAL,DEFECTIVE NUMBER PLATE,Yeshwanthpura
8961892f4d3ffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,H T V PROHIBITED,Mahadevapura
8961892dda3ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,TWO_WHEELER,NO PARKING,Hennuru
8960145962bffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,NO PARKING,Jalahalli
8961892ed7bffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,WRONG PARKING,Halasur
89601459613ffff_Night_21-07,Night (21-07),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Kodigehalli
896014512a3ffff_Night_21-07,Night (21-07),1,No Junction,LIGHT_COMMERCIAL,NO PARKING,Kengeri
896014516cbffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,NO PARKING,K.S. Layout
89601459127ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,DEFECTIVE NUMBER PLATE,Peenya
8961892eb83ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,TWO_WHEELER,WRONG PARKING,Pulikeshinagar(F.Town)
8961892ed03ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,WRONG PARKING,Halasur
8961892e39bffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,WRONG PARKING,Mahadevapura
8960145938bffff_Night_21-07,Night (21-07),1,No Junction,OTHER,WRONG PARKING,Jalahalli
89601458697ffff_Evening_Rush_16-21,Evening Rush (16-21),1,BTP207 - 8th Main Road Basaveshwara Nagar,CAR_JEEP,NO PARKING,Vijayanagara
896014586afffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,WRONG PARKING,Vijayanagara
896014586b3ffff_Night_21-07,Night (21-07),1,No Junction,LIGHT_COMMERCIAL,NO PARKING,Vijayanagara
896014586bbffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,CAR_JEEP,WRONG PARKING,Vijayanagara
89601459347ffff_Office_Hours_10-16,Office Hours (10-16),1,No Junction,TWO_WHEELER,NO PARKING,Jalahalli
896014586bbffff_Night_21-07,Night (21-07),1,No Junction,BUS,WRONG PARKING,Vijayanagara
896014586cfffff_Morning_Rush_07-10,Morning Rush (07-10),1,"BTP206 - Shankara Mutt Circle, Vijayanagar",TWO_WHEELER,WRONG PARKING,Rajajinagar
8961892e38fffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,WRONG PARKING,Banaswadi
8961892e39bffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Mahadevapura
8961892e927ffff_Evening_Rush_16-21,Evening Rush (16-21),1,BTP211 - Central Street Junction,AUTO_RICKSHAW,DEFECTIVE NUMBER PLATE,Shivajinagar
8960145810bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,PARKING IN A MAIN ROAD,Kamakshipalya
89601459313ffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,WRONG PARKING,Jalahalli
89601458c7bffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,TWO_WHEELER,WRONG PARKING,Kamakshipalya
896014592cfffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,DEFECTIVE NUMBER PLATE,Yelahanka
89601458ec3ffff_Morning_Rush_07-10,Morning Rush (07-10),1,No Junction,HEAVY_COMMERCIAL,WRONG PARKING,Kamakshipalya
8961892e91bffff_Night_21-07,Night (21-07),1,No Junction,CAR_JEEP,WRONG PARKING,Pulikeshinagar(F.Town)
89601458ec7ffff_Night_21-07,Night (21-07),1,No Junction,TWO_WHEELER,WRONG PARKING,Kamakshipalya
896014592b7ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,NO PARKING,Jalahalli
8961892e913ffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,NO PARKING,Pulikeshinagar(F.Town)
8960145900fffff_Evening_Rush_16-21,Evening Rush (16-21),1,No Junction,CAR_JEEP,WRONG PARKING,Jalahalli
